AccountID,NumTransactions,AvgAmount,MaxAmount,TotalIn,MaxIn,TotalOut,MaxCashOut,MaxDebit,MaxTransfer,MaxPayment,MaxFreqH,MaxFreqD
C0212382069,245,134506.8224489796,2105711.13,14331229.97,314738.82,18622941.53,215696.68,0.0,2105711.13,24128.86,8,30
C0213200161,725,144873.02902068966,3365392.89,47362975.74,418146.78,57669970.3,265757.92,6949.8,3365392.89,25619.31,14,120
C0213323250,266,130488.5859774436,2806254.77,9973908.76,398465.97,24736055.11,263212.48,21855.43,2806254.77,32211.12,7,34
C0217653550,7,44292.77571428572,161387.85,0.0,0.0,310049.43,161387.85,0.0,0.0,11912.87,1,2
C0225891073,39,155265.76358974358,1368747.0,2412930.64,294641.56,3642434.14,156647.22,7585.79,1368747.0,17230.74,2,8
C0226022593,115,138289.16860869565,2314532.47,4851495.57,299679.62,11051758.82,251166.16,17435.22,2314532.47,19757.04,4,17
C0227200993,194,144105.51654639177,2523394.97,9933111.37,311883.64,18023358.84,265224.32,23532.72,2523394.97,31611.41,6,34
C0227688768,89,115554.18573033708,729850.53,6723570.86,344884.58,3560751.67,269401.19,0.0,729850.53,21468.63,4,14
C0227700712,124,133409.7829032258,2037510.1,5743092.350000001,314773.31,10799720.73,215620.15,6417.83,2037510.1,24119.89,5,19
C0227749559,17,268781.8888235294,3000330.33,1407382.08,240157.18,3161910.0300000003,96261.06,8597.06,3000330.33,26229.86,2,3
C0228111276,217,153687.79087557603,2626555.03,18053819.89,324309.21,15296430.73,239507.57,1699.91,2626555.03,21406.9,6,38
C0228267825,6,83883.19499999999,191604.49,311762.41,191604.49,191536.76,178063.12,4429.73,0.0,7417.95,1,3
C0228659349,186,147202.13924731183,3130116.11,8281042.52,301983.9,19098555.38,292125.05,3012.93,3130116.11,24493.5,5,30
C0228809253,6,527471.6233333334,2774401.86,312949.14,162945.87,2851880.6,61337.53,0.0,2774401.86,10986.72,1,1
C0229238802,10,67696.478,230385.73,402855.49,164829.95,274109.29,230385.73,2254.45,0.0,14784.38,1,2
C0229623630,262,115963.61171755724,1416927.9,9473268.68,360527.38,20909197.59,290051.09,12585.78,1416927.9,22714.77,7,51
C0229683718,106,196023.90103773584,4342075.74,4067672.53,285946.42,16710860.98,213186.8,2428.08,4342075.74,20050.59,5,23
C0230096124,73,132094.44876712328,1208476.5,6657318.66,318563.05,2985576.1,202519.57,1774.77,1208476.5,9740.53,5,12
C0232767936,210,158481.54738095237,3578151.08,12005984.85,342568.66,21275140.1,333311.74,8642.4,3578151.08,18455.1,7,36
C0233655636,114,115369.9902631579,1397858.21,7656484.02,256455.45,5495694.87,255547.75,27100.7,1397858.21,22250.62,4,13
C0234059025,9,20048.70333333333,156382.65,0.0,0.0,180438.33,156382.65,5840.12,0.0,4560.41,1,2
C0234227720,200,139204.40195,2244973.39,15594594.68,354905.1,12246285.71,226620.4,14315.77,2244973.39,19023.64,5,35
C0234246851,78,123296.63628205127,1189421.66,6034464.41,307564.38,3582673.22,263158.97,0.0,1189421.66,17695.63,4,15
C0236653956,68,127174.31897058824,1217315.61,2437936.72,256012.12,6209916.97,259070.85,0.0,1217315.61,17162.58,3,13
C0236859323,81,114560.17049382716,1040343.77,2949080.09,277679.79,6330293.72,269768.17,11319.68,1040343.77,27892.88,5,16
C0237079485,130,148167.21123076923,1737216.73,6860163.38,282573.58,12401574.08,213465.74,13907.4,1737216.73,36960.17,4,27
C0239081491,75,134045.58933333334,1657291.42,3686937.74,283555.79,6366481.46,217087.03,0.0,1657291.42,30985.75,4,17
C0239767572,247,138054.54825910932,3418978.56,18602719.81,368883.09,15496753.61,347726.93,8034.26,3418978.56,20792.77,5,40
C0240571503,6,288586.1716666667,1369673.47,359032.58,170317.51,1372484.45,1512.73,0.0,1369673.47,1298.25,1,3
C0240990030,129,133691.7974418605,1417093.64,10278656.25,331778.62,6967585.62,254118.8,0.0,1417093.64,14738.1,4,15
C0241075057,300,149536.0048,2137066.64,18771824.6,339759.9,26088976.84,297464.17,3730.55,2137066.64,27276.97,10,41
C0242723771,41,186292.48146341465,1046173.97,4701191.09,299692.29,2936800.65,55835.58,0.0,1046173.97,15276.71,3,6
C0243874117,267,140676.9968539326,1967270.82,20487570.89,380893.03,17073187.27,273440.68,13796.32,1967270.82,17855.95,10,35
C0245973159,24,118231.51875,252406.02,2667768.58,252406.02,169787.87,126537.27,0.0,0.0,16893.04,2,7
C0246079605,147,86941.52659863945,1150687.92,4278401.68,291888.73,8502002.73,237155.73,30668.59,1150687.92,21018.73,5,29
C0247617604,279,169120.39648745515,3390900.22,16987407.01,336703.49,30197183.61,292761.46,5837.88,3390900.22,20598.18,8,42
C0248137920,267,146531.23730337078,2581803.41,11352549.96,313317.63,27771290.4,285904.59,4676.41,2581803.41,22671.99,7,44
C0252332518,25,131780.9052,264265.2,2824165.1,264265.2,470357.53,186653.66,0.0,0.0,0.0,2,7
C0252972536,265,134733.9104528302,2349006.42,11250184.81,320972.02,24454301.46,299092.76,0.0,2349006.42,26995.23,8,41
C0254976541,14,192413.44,981421.41,1235856.45,245485.13,1457931.71,264448.16,0.0,981421.41,19566.57,2,7
C0254978455,603,134838.13882255388,2730231.56,42652097.09,375944.49,38655300.62,361666.41,3902.85,2730231.56,20687.01,14,108
C0255624237,4,143166.45,165358.81,572665.8,165358.81,0.0,0.0,0.0,0.0,0.0,2,2
C0257078983,14,97465.55928571428,242393.15,1364517.83,242393.15,0.0,0.0,0.0,0.0,0.0,1,3
C0259253703,289,126608.055916955,3301989.96,11930361.3,406494.53,24659366.86,246661.16,14531.47,3301989.96,28447.48,7,55
C0260242290,16,47780.699375,176965.84,470023.16,174718.29,294468.03,176965.84,2476.78,0.0,15690.27,2,4
C0260436481,78,140817.55897435898,2807773.85,6714832.63,353608.97,4268936.97,233772.03,17195.28,2807773.85,35538.52,3,16
C0261415158,87,152896.86862068967,2208504.07,8730955.48,373357.62,4571072.09,186837.64,14464.32,2208504.07,13491.95,4,17
C0262466079,195,126224.9926153846,1594774.0,14016248.76,368562.43,10597624.8,208814.85,3274.6,1594774.0,17441.37,7,27
C0262620161,11,146408.6881818182,243740.98,1610495.57,243740.98,0.0,0.0,0.0,0.0,0.0,1,4
C0262927670,73,165438.96547945205,3005861.44,2275287.26,289479.08,9801757.22,268374.76,18771.04,3005861.44,23709.98,3,13
C0264234092,5,114865.152,199336.75,370708.42,145827.53,203617.34,199336.75,4280.59,0.0,0.0,1,2
C0265252411,209,152113.6771291866,1653847.79,15178693.96,378458.98,16613064.56,254646.05,1475.95,1653847.79,20177.47,6,41
C0268565380,10,337989.729,2195917.57,377600.35,216336.39,3002296.94,129777.04,2318.07,2195917.57,7628.09,1,2
C0269192691,182,125406.40664835164,1731910.24,5858017.87,295943.27,16965948.14,282850.08,30786.9,1731910.24,19991.05,6,29
C0269823398,206,127444.911407767,1723278.41,7221147.37,265562.54,19032504.38,291290.65,18121.49,1723278.41,37851.09,6,39
C0270813271,108,186059.4040740741,1701961.41,7203516.83,312280.3,12890898.81,246414.79,3268.06,1701961.41,15978.5,5,19
C0272432349,94,181284.74882978725,2982569.24,4775598.41,293476.45,12265167.98,270855.95,5334.54,2982569.24,25115.71,3,17
C0272523537,256,162902.68296874998,2669198.17,15220328.31,368249.91,26482758.53,260098.79,13544.96,2669198.17,22431.47,8,45
C0273794512,16,97158.505625,232177.21,709344.35,232177.21,845191.74,215110.2,6277.04,42690.14,16235.64,1,4
C0274258103,78,158970.77833333335,2098826.97,4244698.94,318471.03,8155021.77,201351.47,0.0,2098826.97,28747.81,4,13
C0276073031,70,104811.54014285712,788146.33,4954574.07,228650.29,2382233.74,287243.98,10748.75,788146.33,24397.64,3,11
C0276846530,111,106891.22531531531,1487694.09,4659453.98,356324.32,7205472.03,211474.25,7805.52,1487694.09,19869.04,3,17
C0277082772,154,163525.25675324674,3836334.72,10045116.8,272210.7,15137772.74,288892.43,3727.46,3836334.72,19117.68,5,33
C0278079801,154,135754.6677922078,1530519.93,11686348.85,350341.12,9219869.99,230985.24,0.0,1530519.93,21663.61,6,25
C0281107996,86,154639.493372093,2318419.42,7848622.0,299727.45,5450374.43,154170.29,5422.78,2318419.42,17549.29,3,13
C0283584506,155,99049.142,1385447.86,4251032.27,296376.42,11101584.74,247892.73,0.0,1385447.86,25674.66,6,30
C0284561465,565,145089.97109734514,2730739.56,37598483.6,379385.21,44377350.07,267463.48,25951.63,2730739.56,33589.78,13,101
C0285298219,41,192883.08609756097,1391206.52,1696356.49,241789.07,6211850.04,244251.42,0.0,1391206.52,15944.54,3,9
C0285391225,749,137140.26687583444,2757398.07,52955843.88,472300.29,49762216.01,294172.36,33299.75,2757398.07,30215.12,18,131
C0286416853,688,140969.38933139536,3388908.5,41543082.13,443516.88,55443857.73,299792.07,1430.6,3388908.5,30734.17,16,99
C0286519704,546,138196.33666666664,1873126.13,40147826.29,404950.09,35307373.53,274093.87,11896.0,1873126.13,27519.13,12,100
C0287470426,205,82848.85034146342,1522715.03,4168272.36,379284.66,12815741.96,257158.76,0.0,1522715.03,30891.72,7,22
C0288210818,126,202856.97,3607841.14,7507769.33,379221.61,18052208.89,284218.26,9518.27,3607841.14,21373.33,7,18
C0289049541,48,170630.42666666667,2280015.95,4235855.65,284332.34,3954404.83,233966.48,1814.08,2280015.95,14374.53,3,11
C0290715392,682,134762.08900293257,2430355.43,48011812.63,421815.53,43895932.07,292581.87,41633.82,2430355.43,27302.94,20,130
C0290997148,91,137670.64252747255,1543017.73,7579681.92,272685.35,4948346.55,409477.31,0.0,1543017.73,15334.64,3,12
C0291635777,290,151129.19637931036,2181749.53,24018060.07,357254.18,19809406.88,202661.03,25664.81,2181749.53,27167.3,7,42
C0291724137,147,142092.27088435375,1595744.8,5731112.35,344877.29,15156451.47,243883.63,15074.11,1595744.8,23401.45,5,23
C0292256547,92,108064.14445652172,1021638.41,3617358.45,252673.63,6324542.84,213847.8,11557.81,1021638.41,20098.07,3,15
C0294243887,68,101326.85735294118,477584.03,2940787.76,243279.05,3949438.54,276528.84,0.0,477584.03,16704.05,5,11
C0294603219,42,164123.08785714285,966784.58,1782152.63,250196.73,5111017.06,213289.87,10323.01,966784.58,18737.58,3,7
C0295149790,409,129502.38789731052,1242304.35,26767684.65,310755.88,26198792.0,409598.0,10394.8,1242304.35,19677.72,9,66
C0296248522,8,81005.95624999999,210420.98,171484.24,171484.24,476563.41,210420.98,6073.13,0.0,9920.14,2,3
C0296253251,113,246845.962920354,3277112.82,11580874.34,318313.84,16312719.47,231668.85,0.0,3277112.82,7752.82,4,17
C0296585363,26,223205.8669230769,1843175.88,1359192.98,230839.39,4444159.56,237734.84,11754.35,1843175.88,12028.61,3,5
C0297289226,232,159961.4642672414,3400124.29,20443462.59,351703.98,16667597.12,265142.62,5926.05,3400124.29,24775.59,7,37
C0297631979,124,141536.2772580645,1975959.42,10099934.77,279918.33,7450563.609999999,216522.86,11807.37,1975959.42,27176.01,6,21
C0299640553,645,149347.6816899225,3819836.09,50587428.06,463176.56,45741826.63,288921.38,3920.91,3819836.09,22634.67,14,119
C0299986282,59,138532.8020338983,1683425.08,2004557.39,291197.56,6168877.93,286916.4,4895.31,1683425.08,24007.56,5,16
C0300896941,185,132374.5615135135,1803431.03,11205707.3,318638.22,13283586.58,331314.09,11348.4,1803431.03,20406.9,6,33
C0301386388,435,143929.90572413793,2387087.85,27986405.68,416646.17,34623103.31,263076.96,0.0,2387087.85,23316.13,9,77
C0302364889,31,125444.67258064516,317826.71,3363058.98,317826.71,525725.87,245043.47,0.0,0.0,21509.51,2,9
C0304433670,102,152723.87921568626,1421410.25,9219647.16,299626.83,6358188.5200000005,259953.83,3512.35,1421410.25,15570.53,4,17
C0304437938,42,220612.0173809524,2057597.6,1755418.0,184271.58,7510286.729999999,245852.44,0.0,2057597.6,17945.51,3,10
C0305802391,112,132219.2894642857,1288379.15,6547463.21,289493.25,8261097.21,321421.62,9822.65,1288379.15,19869.57,6,22
C0306824240,255,141447.3009019608,2712123.26,19759234.69,401272.45,16309827.04,251466.84,1893.21,2712123.26,19813.17,7,40
C0307036225,53,123181.03981132076,940134.93,2580003.68,322103.96,3948591.43,223716.81,15692.91,940134.93,27983.58,3,8
C0307175672,215,124481.28274418604,2711069.78,9762541.14,338587.88,17000934.65,280140.05,4834.92,2711069.78,21897.6,7,36
C0307929454,111,116514.08288288288,1107463.28,8186854.19,325224.37,4746209.01,302982.47,2574.06,1107463.28,18646.59,5,21
C0308279836,147,126491.96190476188,2203324.55,5583649.62,379188.76,13010668.78,235238.52,3486.28,2203324.55,27696.3,4,24
C0309211704,364,142978.5114835165,2412386.67,21999025.55,561001.89,30045152.63,367520.28,5050.07,2412386.67,35572.63,9,60
C0309624354,191,111813.6705235602,1004841.66,7616718.13,352250.25,13739692.94,278705.62,9315.14,1004841.66,29753.76,5,34
C0309805349,58,125926.31275862068,1239758.31,4751226.17,247684.0,2552499.97,146208.72,0.0,1239758.31,19783.64,3,8
C0309819593,456,167443.10710526316,4832478.51,31453826.39,408592.75,44900230.45,270374.97,6990.59,4832478.51,28020.18,15,72
C0311199078,163,127495.81380368095,1654585.33,11761581.06,359174.14,9020236.59,273365.52,18367.64,1654585.33,19958.71,5,31
C0311216862,116,130001.33836206896,1798121.36,3750808.45,284854.97,11329346.8,322204.08,14054.9,1798121.36,19523.07,4,27
C0311418827,201,125201.77671641792,1918628.6,14347454.49,321767.98,10818102.63,290814.77,1978.92,1918628.6,28789.65,6,29
C0312006313,206,183983.4004854369,3766544.54,13308404.38,345950.27,24592176.12,329759.05,11959.52,3766544.54,24019.49,6,33
C0312855909,15,124770.19333333331,244357.88,1060064.3,244357.88,811488.6,214749.93,0.0,37246.45,18951.15,1,4
C0313987660,49,123398.39224489796,890993.05,3970365.55,226549.98,2076155.67,283475.57,0.0,890993.05,11262.84,3,8
C0313997673,186,138735.68946236558,2089646.43,14438895.67,300840.41,11365942.57,266077.44,1826.24,2089646.43,20216.35,6,35
C0314514104,343,143605.6334110787,3345487.91,17771600.81,391221.01,31485131.45,291862.98,22508.43,3345487.91,22616.35,11,71
C0315048784,6,185344.82666666663,470413.22,220903.69,155306.12,891165.27,241217.6,0.0,470413.22,8967.72,1,1
C0316020217,86,137777.3377906977,3701340.89,3769480.1,284628.06,8079370.95,249107.54,7213.4,3701340.89,25943.57,3,12
C0316978730,718,153032.1313231198,2553870.66,44081624.92,443872.17,65795445.37,365509.85,9296.23,2553870.66,25614.55,16,130
C0320587477,6,135866.99833333332,212551.35,643293.96,212551.35,171908.03,171908.03,0.0,0.0,0.0,1,1
C0320753450,10,707702.8,6551100.05,108737.26,108737.26,6968290.739999999,112887.95,0.0,6551100.05,7692.08,1,2
C0320867383,672,148389.6943154762,3440855.09,51724245.04,458041.33,47993629.54,291923.53,5121.43,3440855.09,21785.5,17,114
C0322622533,675,144700.73614814816,2943554.73,45769943.96,392247.69,51903052.94,339115.13,8523.05,2943554.73,26134.48,17,120
C0322882950,154,112936.16311688312,1032385.66,9818561.55,363328.44,7573607.57,222695.99,18086.48,1032385.66,25932.14,7,33
C0323620793,68,247350.9198529412,5322129.87,10523982.61,5322129.87,6295879.94,224429.62,1344.35,4003830.77,22031.04,3,11
C0323977251,85,174513.53176470587,1646850.0,8143255.54,353106.03,6690394.66,234496.93,0.0,1646850.0,14808.12,3,17
C0327794874,127,78924.59811023621,558758.64,5581926.05,257055.78,4441497.91,242255.61,0.0,558758.64,19344.41,4,27
C0330629968,26,95676.18576923075,331527.65,1637766.55,331527.65,849814.28,196792.24,6155.01,0.0,22813.67,2,4
C0330687666,103,148172.41116504854,2036393.03,8907220.35,285660.5,6354538.0,221086.06,8709.01,2036393.03,19878.23,6,15
C0333526521,121,156678.00834710742,2520307.05,8585139.89,242683.73,10372899.12,303955.39,5619.77,2520307.05,16669.06,4,20
C0334508929,52,124898.06846153844,531194.79,4675053.76,276599.72,1819645.8,206866.94,1748.36,531194.79,22465.77,4,11
C0334827474,12,147388.18,279906.37,1676602.54,279906.37,92055.62,92055.62,0.0,0.0,0.0,2,3
C0334990905,14,147019.81642857142,919199.47,543374.84,232413.01,1514902.59,301483.52,4354.93,919199.47,4940.35,2,2
C0335277059,11,124090.5890909091,385166.25,721022.2,263772.81,643974.28,108446.78,2721.63,385166.25,15575.95,1,3
C0335768086,201,153660.41791044775,1817408.65,16995846.56,417058.67,13889897.44,243324.0,13415.66,1817408.65,21739.12,10,47
C0336403190,86,120979.90453488372,305666.66,6925944.63,301639.47,3478327.16,232423.78,0.0,305666.66,25832.38,4,16
C0336416146,560,155330.67073214287,2915607.78,36776076.23,386127.72,50209099.38,239756.4,8040.52,2915607.78,21967.82,11,71
C0338196390,431,162213.58589327146,2892157.51,37049126.6,385886.74,32864928.92,258675.52,0.0,2892157.51,22209.52,10,76
C0339114797,191,179176.97057591623,3453426.38,11889971.99,339871.52,22332829.39,255826.94,0.0,3453426.38,21618.47,8,35
C0339270675,663,168691.65438914028,3578270.19,57761269.03,534325.64,54081297.83,279942.73,9705.47,3578270.19,24759.5,13,101
C0339610738,293,137528.9560409556,2435153.98,12953495.1,301779.77,27342489.02,328633.37,3360.06,2435153.98,26862.77,8,46
C0339737801,2,96269.995,182504.16,182504.16,182504.16,10035.83,0.0,10035.83,0.0,0.0,1,1
C0339824787,82,127236.49609756096,1547915.5,6788075.87,338441.09,3645316.81,215315.03,4862.54,1547915.5,16561.86,3,13
C0341676040,122,60778.15614754098,701130.29,1934382.56,235787.05,5480552.49,256771.6,0.0,701130.29,28854.0,4,18
C0342404897,12,145101.82416666666,291928.99,1404985.41,250746.98,336236.48,291928.99,0.0,0.0,21378.75,2,3
C0342859624,201,168617.5800995025,1655507.76,19557932.11,388462.12,14334201.49,283889.1,0.0,1655507.76,17691.95,6,31
C0343699121,572,151325.9648076923,2590210.01,38613876.35,409921.64,47944575.52,316618.5,8264.93,2590210.01,25045.08,12,87
C0344815094,292,150110.3070890411,2225753.0,13274912.06,351725.32,30557297.61,306183.01,7952.15,2225753.0,25805.2,9,50
C0345165197,276,139453.82605072466,2720062.58,20674800.08,319102.44,17814455.91,264738.35,11320.69,2720062.58,19537.7,7,54
C0345346390,165,105151.63145454548,1405076.46,5385032.44,283998.3,11964986.75,239598.05,0.0,1405076.46,19313.13,5,33
C0346157846,15,109566.25266666668,214101.12,1347565.58,214101.12,295928.21,165917.98,7681.5,0.0,8426.41,1,4
C0349012423,190,163603.14505263156,3944098.46,7725706.5,319808.35,23358891.06,263545.68,6644.25,3944098.46,16706.92,5,33
C0349017117,77,138906.8903896104,1272440.43,6655770.03,286836.05,4040060.53,264055.29,0.0,1272440.43,21988.53,4,12
C0349037207,123,141642.49,2024106.39,10259536.14,353811.75,7162490.13,249136.45,7006.12,2024106.39,20808.05,6,26
C0349308184,16,587865.7993750001,4380387.5,1042734.86,257770.42,8363117.93,179134.81,0.0,4380387.5,20811.0,2,3
C0350094186,18,80577.00055555555,197995.98,1062867.38,197995.98,387518.63,124812.94,7904.89,0.0,15222.37,2,5
C0350154046,212,128684.95617924527,1964381.37,15166760.19,292610.55,12114450.52,240660.7,0.0,1964381.37,20274.36,7,32
C0350744684,12,233843.70916666664,1657929.95,655534.96,256242.77,2150589.55,164593.27,0.0,1657929.95,18190.78,1,5
C0351425111,217,128818.4361751152,3290713.56,7775057.98,354571.1,20178542.67,227704.98,6002.37,3290713.56,25128.09,6,40
C0352072165,175,137697.6102857143,1352186.56,13593929.18,367655.97,10503152.62,241385.61,0.0,1352186.56,19884.03,5,30
C0352997227,752,140020.38386968087,4154414.37,54787111.64,425580.26,50508217.03,374031.63,6143.61,4154414.37,28696.26,16,123
C0353659410,140,103927.86585714284,861460.72,8688033.67,287302.42,5861867.55,237505.02,8455.92,861460.72,21754.1,4,27
C0354189113,99,145509.6901010101,1941781.39,8953012.57,298488.65,5452446.75,261570.79,0.0,1941781.39,21210.98,5,18
C0354614150,127,119958.26881889765,1146027.33,4944646.33,259827.94,10290053.81,190752.02,5251.86,1146027.33,18476.68,7,20
C0354775049,122,120504.89827868852,1494948.66,9136603.3,294793.84,5564994.29,247776.43,0.0,1494948.66,18521.63,5,24
C0354924166,154,159943.79857142858,2456298.3,13788540.14,365612.77,10842804.84,280083.59,0.0,2456298.3,21284.25,5,25
C0354932376,156,121969.6892948718,1449526.28,10726392.93,359779.12,8300878.6,256741.04,12949.81,1449526.28,25610.75,5,30
C0355268044,4,58455.2275,202368.04,0.0,0.0,233820.91,202368.04,0.0,0.0,12545.59,1,3
C0356926305,170,121416.82023529412,1381033.03,11079091.48,260089.29,9561767.96,233258.03,7216.99,1381033.03,22187.02,6,33
C0357572973,153,119143.94352941176,1459363.39,6510314.36,334519.5,11718709.0,261641.85,0.0,1459363.39,23310.12,6,22
C0358350593,48,163411.1225,1285020.58,2395832.25,272903.18,5447901.63,273600.81,0.0,1285020.58,18899.75,2,8
C0358411939,126,148734.38873015874,1597851.53,10998979.51,296811.5,7741553.47,310661.09,7178.17,1597851.53,21299.71,4,19
